id,text,airline,topic,gamma
9537,Seriously doubt that as I am still sitting inside at the gate.,US Airways,6,0.25475435064999663
9538,"Customer service is dead. Last wk, flts delayed/Cancelled Flighted. Bags lost days. Last nt, flt delayed/Cancelled Flighted. No meal voucher?",US Airways,5,0.266468264316019
9539,"flight US from RICDFW was Cancelled Flightled yesterday ; I was on hold w/ cust. service from -pm EST... hours, no answer...",US Airways,5,0.23614681238524654
9541,"call the number listed? sure! by next Friday, I should get a real live person on the line",US Airways,3,0.2762866271524856
9542,thanks for Cancelled Flighting flight today. Now missing required training. Not a happy customer.,US Airways,5,0.20398248979748207
9543,Strike Three!!! You guys suck!!!,US Airways,4,0.3097335983944387
9544,"days in a row, not buying it. I suggest you review your policy w respect to unaccompanied minors, should have had a seat on Sun",US Airways,4,0.21178746000079815
9545,ok the app doesn't seem to be working. just use the mobile site...,US Airways,3,0.2875705516358937
9546,"Wife and I flew to Italy recently. Bought kets via Finnair, flights operated by USAir. Didn't get dividend miles credited.",US Airways,1,0.4920860110745351
9547,"hour delay pho-mia, your airline is bad and getting worse, Foolish for american to merge. You treat your customers like crap",US Airways,8,0.36943149191161617
9548,hours Late Flightr still no email. work supervisor needs documentation to approve last minute vacation day request,US Airways,3,0.356346234734508
9549,hours on hold got rebooked on a new flight yesterday. I asked for a new itinerary/confirmation email to be sent,US Airways,7,0.3723614878071128
9550,here's to sitting on hold for hrs flight Cancelled Flighted and they disconnect twice. #fendurself #stranded #diverted,US Airways,5,0.3178275548728556
9551,"Cancelled Flights flight Ta to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",US Airways,2,0.22098863681258973
9552,your phone system is not working at all I have been bumped again so now I am at times I need to get out of mco,US Airways,3,0.3863996134902013
9553,no my flight plans have been delayed until tuesday due to your computer crash,US Airways,5,0.24750422856786378
9554,from PHL to BGM. I cannot believe this has happened x in under two weeks!,US Airways,6,0.21419953423144908
9555,"""ma'am the doors close mins prior to departure"" ""but I was here mins before?!?"" laughter from the agents",US Airways,1,0.28619659441352163
9556,"at :am after the plane left: ""why were there no agents and why were the doors closed so early?""",US Airways,1,0.23666678427312082
9557,I called more than times to redeem mile points and can't get through. You advertise the miles but make them very hard to use!,US Airways,1,0.34032332327987
9558,"me after arriving at :am for a flight scheduled to depart at :am. doors closed, no agents",US Airways,1,0.3282459059217908
9559,I need to speak with a live person. I've had it with the recordings. I was told on Sat that we'd have our luggage by yest.,US Airways,4,0.3020172454319208
9563,thx for delayed checkin on noon flt to mia then forcing me to take Late Flightr flts which were delayed. Cincy to Miami in hrs! #fast,US Airways,6,0.3316352072947372
9564,getting extremely frustrated w/ the phone/online service for merging frequent flyer miles.,US Airways,3,0.40650453685661553
9565,already spent mins today handling this for my minor child. Shame on you for treating a year old girl like this.,US Airways,3,0.3061649298731565
9567,"First the pilot was Late Flight, now it's maintenance. This is EXACTLY what happened two weeks ago. Unacceptable.",US Airways,3,0.24201206166074682
9569,I will NEVER fly us airways or american again and I will share this nightmare of a story to all the many others we know who fly,US Airways,1,0.16441685043378432
9570,"i have never been treated so poorly by an airline in my life, as a military family we do alot of flying..",US Airways,1,0.17220834412361796
9571,- Burned a lot of time and cell minutes working through this flight issue - hopefully we fly home in the morning.,US Airways,3,0.246588418770124
9572,you would rather a while plane get exposed to a nasty contagious virus then work wth me to get my flighhanged to a Late Flightr date,US Airways,3,0.362178925663484
9574,i worked with you and bought my own rental car when you failed to get me to the location i paid to get to and now....,US Airways,1,0.25053274520473795
9575,I've been on hold for minutes and counting. #unacceptable,US Airways,3,0.5695017250700043
9576,Discovered our flight was Cancelled Flightled yesterday at :PM - finally notified us our flight was Cancelled Flighted at AM,US Airways,5,0.47262529928858543
9577,I am appalled. My departure with you was all messed up and now on return i am supposed to fly alone with two very sick kids,US Airways,6,0.37415753477406033
9578,Will tweet all day until I get a live cust rep. I will make sure the world knows you don'are about your customers health.,US Airways,4,0.30566360035669443
9581,Decided to be a good sport and give you guys another shot. Flight delayed. Again.,US Airways,5,0.1986693240898904
9582,on hold for hours yesterday w/o speaking to an agent on hold again w/ phones ~ mins let the bashing begin...,US Airways,3,0.4601232963083862
9585,please fix the very unproductive check in process at check in stations and people working them. What a total mess!!!!,US Airways,6,0.3351277043365958
9590,you denied a mom her AM flight because she NEEDED her breast pumping parts on a full flight? Please FIX this ASAP!! #freeflight,US Airways,7,0.19522439654542456
9591,"I relied on US Airways, and that was my mistake. Awful customer experience.",US Airways,8,0.373616565651493
9592,Thank you. The website crashing for me.,US Airways,7,0.22252899498251433
9593,"On hold hrs after my flight was Cancelled Flightled ; ""Anthony"" was beyond rude and not helpful! they're weighing you down.",US Airways,5,0.30314251900862493
9594,"Will the nightmare ever end? Just found out our flight today is delayed due to ""ground handling delays affecting a prior flight.""",US Airways,5,0.24832856347839838
9596,": When You've Got to Get There, We've Got Excuses! #usairwaysfail",US Airways,8,0.19839231794564163
9598,"first, luggage got sk in a differenity, now I get them back today ; one of your employees stole a pair of gloves from me!",US Airways,6,0.223471750963518
9601,sure knows how to per customers they strand abroad. #badcustomerservice #fendyourself #youareonyourown,US Airways,5,0.19227936934390413
9603,: We Suck -- And Pass the Savings on to Us! #usairwaysfail,US Airways,7,0.19518839165679483
9605,Can you help me with a refund. the phone guy couldn't help. The website won't let me submit a reply.,US Airways,7,0.41947670225230627
9606,We take Late Flight to a whole new level!,US Airways,3,0.32597883343109935
9608,You guys are screwing up my trip. Thanks for nothing. #lazy,US Airways,6,0.218923130444519
9610,Seriously. This is ridiculous. I shouldn't have to wait a hour for my luggage after I land. #wtf,US Airways,6,0.29052391913345427
9612,Why are we waiting min so far for our luggage??? #wannagohome,US Airways,6,0.3052140382608943
9613,the only time I tweet is to tell you how horrible you're attendants are. Flight to LGA. I feel in jail,US Airways,1,0.2586103171395856
9615,forced sections and to check their carry on. would have packed differently to check my bag. Why even allow it? #pissed,US Airways,6,0.588336528007485
9616,"Raleigh to Chicago and no #firstclass upgrade. Must be flying AA 'the screw USAir Elite, after we bailed them out' Airline",US Airways,6,0.29607739083247925
9617,"flt . + hrs Late Flight, baggage + more hr. Now I see they delivered my suitcase wet inside ; out. #NotHappy",US Airways,6,0.33011767011450627
9618,then she had to get her own hotel so ur agents did nothing to help and to top it off you sent her luggage on the wrong flight!!!,US Airways,4,0.19789544340320214
9619,"so she has to take a Late Flightr flight booked by her corporate (Disney) travel dept, as your agent offered little help",US Airways,3,0.3627292931532516
9620,your computer system went down ok that is understandable but the agents make it worse by not helping her or anyone else,US Airways,3,0.2147902307934517
9621,"as the employee responsible for social media content, yes u probably do care however the actions from last night say otherwise",US Airways,4,0.2623010368612002
9622,Flight gets in minutes early and all goodwill gone when bags aren't here minutes Late Flightr,US Airways,3,0.49731024317217853
9623,"wow, awful customer service.",US Airways,8,0.5199381900087068
9624,merging with American will negatively affect your quality and integrity. I will no longer fly with you because of it.,US Airways,1,0.2023200325041574
9625,How many agents do you have working to handle the thousands of calls?,US Airways,4,0.2746896671757369
